"IP","IP_A","IP_B","IP_C","IP_D","IP_E","type","host","idp","refugees","age","female","disability","married","children","education","edu_primary","edu_secondary","edu_university","edu_no_completion","edu_no_education","edu_other","cva","safe","assafe","lesssafe","safer","parenting_better","relationship_better","worried","asworried","lessworried","moreworried","income","income2"
"A",1,0,0,0,0,"Host community HH",1,0,0,1.43483300382303,0,1,1,5,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,429.94,0.523052416714294
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,1.51928134101444,0,0,1,0,"Completed secondary school",0,1,0,0,0,0,"0","safer",0,0,1,0,1,"lessworried",0,1,0,581.71,1.59267195035193
"A",1,0,0,0,0,"Host community HH",1,0,0,1.26593632944019,1,0,0,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,336.74,-0.133787146671275
"A",1,0,0,0,0,"Host community HH",1,0,0,1.94152302697154,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,0,0,"lessworried",0,1,0,477.76,0.860070312863413
"A",1,0,0,0,0,"Host community HH",1,0,0,0.843694643483093,0,0,1,5,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,371.38,0.110342922810228
"A",1,0,0,0,0,"Host community HH",1,0,0,0.33700462033458,0,0,0,4,"Completed primary school",1,0,0,0,0,0,"0","assafe",1,0,0,0,0,"lessworried",0,1,0,425.67,0.492959016117123
"A",1,0,0,0,0,"Host community HH",1,0,0,1.26593632944019,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,1,"asworried",1,0,0,378.34,0.159394461020137
"A",1,0,0,0,0,"Host community HH",1,0,0,1.09703965505735,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"lessworried",0,1,0,401.83,0.324943402478582
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.338582077196771,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,1,"asworried",1,0,0,310.98,-0.315334219126343
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.000788728431095666,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,0,0,"lessworried",0,1,0,409.86,0.381535909924785
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,0.421452957525999,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,0,0,"lessworried",0,1,0,349.19,-0.0460440934078599
"A",1,0,0,0,0,"Host community HH",1,0,0,0.590349631908836,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,1,0,"moreworried",0,0,1,440.89,0.600224017777298
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.0852370656225145,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,0,1,"lessworried",0,1,0,371.36,0.110201970114223
"A",1,0,0,0,0,"Host community HH",1,0,0,1.35038466663161,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,354.92,-0.00566114600228773
"A",1,0,0,0,0,"Host community HH",1,0,0,0.590349631908836,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,378.81,0.162706849376266
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.929720437536703,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,0,0,"lessworried",0,1,0,356.77,0.00737697837821958
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.254133740005352,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,375.17,0.137053458703268
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.169685402813933,1,0,0,3,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"asworried",1,0,0,307.77,-0.337957126835224
"A",1,0,0,0,0,"Host community HH",1,0,0,0.674797969100255,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,415.69,0.422623620810384
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.0852370656225145,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,322.58,-0.23358165544316
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.169685402813933,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,355.34,-0.00270113938617279
"A",1,0,0,0,0,"Host community HH",1,0,0,0.0836596087603232,0,0,0,7,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,338.69,-0.120044258810741
"A",1,0,0,0,0,"Host community HH",1,0,0,0.759246306291674,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,1,"moreworried",0,0,1,381.32,0.180396412724955
"A",1,0,0,0,0,"Host community HH",1,0,0,0.928142980674512,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,490.67,0.951055278134955
"A",1,0,0,0,0,"Host community HH",1,0,0,1.09703965505735,0,1,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,380.87,0.177224977064832
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.42303041438819,0,0,1,5,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"asworried",1,0,0,374.24,0.130499158339013
"A",1,0,0,0,0,"Host community HH",1,0,0,1.18148799224877,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,339.59,-0.113701387490494
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.000788728431095666,1,0,0,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,1,"lessworried",0,1,0,251.12,-0.737205638270765
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.254133740005352,1,0,1,4,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,1,"asworried",1,0,0,257.69,-0.690902677632963
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,2.44821305012005,0,0,1,1,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,381.39,0.180889747160974
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.42303041438819,0,0,1,3,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,292.03,-0.448886898591542
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.929720437536703,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,291.1,-0.455441198955797
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,0.33700462033458,1,0,1,4,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"asworried",1,0,0,263.02,-0.653338784147501
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.591927088771028,1,0,0,3,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,0,0,"moreworried",0,0,1,200.82,-1.09170166872457
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.254133740005352,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,311.93,-0.308638966066082
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.0852370656225145,1,0,0,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,220.58,-0.952440405071144
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.338582077196771,1,0,1,2,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,0,1,"lessworried",0,1,0,195.99,-1.12574174480989
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.0852370656225145,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"asworried",1,0,0,372.48,0.11809532109053
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.845272100345284,0,0,1,4,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,385.35,0.208798380970061
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.0852370656225145,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,267.66,-0.620637758674227
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.42303041438819,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"lessworried",0,1,0,369.02,0.0937105046815804
"A",1,0,0,0,0,"Host community HH",1,0,0,2.44821305012005,0,0,0,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,1,"moreworried",0,0,1,408.74,0.373642558948478
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.507478751579609,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"moreworried",0,0,1,412.69,0.401480716409561
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.254133740005352,1,0,1,2,"Completed primary school",1,0,0,0,0,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,394,0.269760421992434
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.929720437536703,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"asworried",1,0,0,398.7,0.302884305553723
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,1.01259131786593,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,259.23,-0.68004932004054
"A",1,0,0,0,0,"Host community HH",1,0,0,0.0836596087603232,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"lessworried",0,1,0,331.5,-0.170716753024713
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.929720437536703,0,0,0,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"lessworried",0,1,0,317.97,-0.266071251872425
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.929720437536703,0,0,1,1,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,1,1,"lessworried",0,1,0,339.25,-0.116097583322587
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,0.759246306291674,0,0,1,5,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"asworried",1,0,0,275.31,-0.566723352452129
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.0852370656225145,0,0,1,6,"Completed primary school",1,0,0,0,0,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,418.29,0.440947471291098
"A",1,0,0,0,0,"Host community HH",1,0,0,1.68817801539728,0,1,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"lessworried",0,1,0,367.8,0.0851123902252459
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,2.70155806169431,0,1,1,7,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,251.96,-0.731285625038535
"A",1,0,0,0,0,"Host community HH",1,0,0,0.590349631908836,1,0,1,3,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,1,1,"lessworried",0,1,0,427.17,0.503530468317534
"A",1,0,0,0,0,"Host community HH",1,0,0,1.94152302697154,0,0,1,4,"Completed primary school",1,0,0,0,0,0,"0","lesssafe",0,1,0,0,0,"moreworried",0,0,1,485.87,0.917226631093638
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,0.505901294717418,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,274.29,-0.573911939948409
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,1.01259131786593,0,0,1,5,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,260.85,-0.668632151664096
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.338582077196771,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,264.17,-0.645234004127185
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,0.843694643483093,0,0,1,4,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,311.78,-0.309696111286123
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.42303041438819,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,412.13,0.397534040921408
"A",1,0,0,0,0,"Host community HH",1,0,0,0.505901294717418,1,1,1,5,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"moreworried",0,0,1,229.24,-0.891407887700768
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.254133740005352,0,0,1,2,"Completed primary school",1,0,0,0,0,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,391.6,0.252846098471775
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,1.09703965505735,0,1,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,286.82,-0.485605075900971
"A",1,0,0,0,0,"Host community HH",1,0,0,1.7726263525887,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"asworried",1,0,0,439.47,0.590216376360909
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.507478751579609,1,0,1,3,"other",0,0,0,0,0,1,"0","assafe",1,0,0,1,0,"asworried",1,0,0,369.44,0.0966705112976957
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.42303041438819,1,0,0,3,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"asworried",1,0,0,189.63,-1.17056470213964
"A",1,0,0,0,0,"Host community HH",1,0,0,0.759246306291674,0,1,1,4,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,1,1,"moreworried",0,0,1,360.71,0.0351446594913005
"A",1,0,0,0,0,"Host community HH",1,0,0,-1.01416877472812,0,0,0,1,"Completed secondary school",0,1,0,0,0,0,"0","safer",0,0,1,0,1,"lessworried",0,1,0,530.36,1.23077590335784
"A",1,0,0,0,0,"Host community HH",1,0,0,0.928142980674512,1,0,0,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,362.8,0.0498742162238741
"A",1,0,0,0,0,"Host community HH",1,0,0,1.01259131786593,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,349.08,-0.0468193332358902
"A",1,0,0,0,0,"Host community HH",1,0,0,-1.94310048383373,1,0,0,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,224.7,-0.923404149694014
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.929720437536703,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"lessworried",0,1,0,414.39,0.413461695570028
"A",1,0,0,0,0,"Host community HH",1,0,0,0.928142980674512,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"lessworried",0,1,0,470.33,0.807706386297375
"A",1,0,0,0,0,"Host community HH",1,0,0,1.68817801539728,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,495.58,0.985659165004302
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.507478751579609,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,337.42,-0.128994755007089
"A",1,0,0,0,0,"Host community HH",1,0,0,-1.52085879787664,0,0,1,0,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,335,-0.146050031223753
"A",1,0,0,0,0,"Host community HH",1,0,0,1.94152302697154,0,1,1,6,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,0,"lessworried",0,1,0,415.02,0.4179017054942
"A",1,0,0,0,0,"Host community HH",1,0,0,0.590349631908836,0,1,1,3,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,316.05,-0.279602710688952
"A",1,0,0,0,0,"Host community HH",1,0,0,-1.18306544911096,0,0,0,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,301.11,-0.38489437460505
"A",1,0,0,0,0,"Host community HH",1,0,0,2.02597136416296,0,1,1,5,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"asworried",1,0,0,381.18,0.179409743852917
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.845272100345284,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,366.67,0.0771485629009359
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.507478751579609,1,0,0,3,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,0,0,"asworried",1,0,0,323.02,-0.23048069613104
"A",1,0,0,0,0,"Host community HH",1,0,0,0.421452957525999,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,0,1,"moreworried",0,0,1,391.53,0.252352764035756
"A",1,0,0,0,0,"Host community HH",1,0,0,0.590349631908836,0,0,1,5,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"moreworried",0,0,1,321.05,-0.24436453668758
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.169685402813933,1,1,0,5,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,0,0,"lessworried",0,1,0,224.53,-0.92460224761006
"A",1,0,0,0,0,"Host community HH",1,0,0,1.26593632944019,0,0,1,5,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"asworried",1,0,0,435.59,0.562871553335844
"A",1,0,0,0,0,"Host community HH",1,0,0,0.33700462033458,0,0,1,6,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"asworried",1,0,0,398.1,0.298655724673559
"A",1,0,0,0,0,"Host community HH",1,0,0,-1.68975547225947,0,0,0,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,282.2,-0.518165148678239
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,0.33700462033458,0,0,0,4,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,253.05,-0.723603703106236
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-1.52085879787664,0,0,0,3,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,213.23,-1.00424052085316
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.169685402813933,0,0,0,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,227.22,-0.905644109997322
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,0.759246306291674,0,0,0,4,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,0,0,"lessworried",0,1,0,301.49,-0.382216273380946
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,0.759246306291674,0,0,0,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,273.41,-0.58011385857265
"A",1,0,0,0,0,"Host community HH",1,0,0,0.674797969100255,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,437.56,0.576755393892384
"A",1,0,0,0,0,"Host community HH",1,0,0,-1.26751378630238,0,0,0,1,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"lessworried",0,1,0,255.37,-0.707253190369599
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.338582077196771,1,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"asworried",1,0,0,297.44,-0.410759194322057
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.760823763153866,0,1,0,2,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,1,0,"moreworried",0,0,1,282.49,-0.516121334586159
"A",1,0,0,0,0,"Host community HH",1,0,0,-1.52085879787664,0,0,0,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,315.21,-0.285522723921182
"A",1,0,0,0,0,"Host community HH",1,0,0,0.33700462033458,0,0,1,3,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,342.54,-0.0929108648296842
"A",1,0,0,0,0,"Host community HH",1,0,0,0.0836596087603232,0,0,1,0,"Completed primary school",1,0,0,0,0,0,"0","safer",0,0,1,1,1,"asworried",1,0,0,513.55,1.11230516236523
"A",1,0,0,0,0,"Host community HH",1,0,0,0.928142980674512,1,1,0,4,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,224.5,-0.924813676654069
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.0852370656225145,1,0,0,3,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"asworried",1,0,0,285.23,-0.496810815233407
"A",1,0,0,0,0,"Host community HH",1,0,0,-1.60530713506805,0,0,0,2,"Completed primary school",1,0,0,0,0,0,"1","safer",0,0,1,1,0,"asworried",1,0,0,411.68,0.394362605261284
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.507478751579609,0,1,0,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,224.95,-0.921642240993945
"A",1,0,0,0,0,"Host community HH",1,0,0,0.421452957525999,0,0,0,3,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,0,"lessworried",0,1,0,420.78,0.458496081943781
"A",1,0,0,0,0,"Host community HH",1,0,0,1.01259131786593,0,0,0,4,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,1,0,"moreworried",0,0,1,339.04,-0.117577586630644
"A",1,0,0,0,0,"Host community HH",1,0,0,1.94152302697154,0,0,0,1,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,0,"moreworried",0,0,1,417.36,0.434393170926843
"A",1,0,0,0,0,"Host community HH",1,0,0,2.27931637573721,0,0,0,3,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,401.89,0.325366260566598
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.845272100345284,0,0,0,3,"Completed primary school",1,0,0,0,0,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,455.16,0.700793766377213
"A",1,0,0,0,0,"Host community HH",1,0,0,0.421452957525999,0,0,0,2,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,0,0,"moreworried",0,0,1,441.38,0.603677358829432
"A",1,0,0,0,0,"Host community HH",1,0,0,1.09703965505735,1,0,0,4,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,316.68,-0.275162700764779
"A",1,0,0,0,0,"Host community HH",1,0,0,0.928142980674512,1,0,0,4,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,0,1,"lessworried",0,1,0,366.27,0.0743295089808259
"A",1,0,0,0,0,"Host community HH",1,0,0,0.505901294717418,0,0,0,4,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,0,"moreworried",0,0,1,327.13,-0.201514917101912
"A",1,0,0,0,0,"Host community HH",1,0,0,-1.09861711191954,0,0,0,3,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,235.2,-0.849403984291133
"A",1,0,0,0,0,"Host community HH",1,0,0,1.94152302697154,0,0,0,6,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,303.14,-0.370587675960494
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.42303041438819,0,0,0,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,341.11,-0.102988982594077
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.42303041438819,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,348.84,-0.0485107655879561
"A",1,0,0,0,0,"Host community HH",1,0,0,-1.09861711191954,0,0,0,5,"Completed secondary school",0,1,0,0,0,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,485.8,0.916733296657619
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.676375425962447,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"asworried",1,0,0,250.18,-0.743830414983023
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.000788728431095666,0,0,1,4,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,0,0,"moreworried",0,0,1,360.67,0.0348627540992898
"A",1,0,0,0,0,"Host community HH",1,0,0,1.26593632944019,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,460.84,0.740824332042771
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.845272100345284,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,338.41,-0.122017596554817
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,0.590349631908836,0,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,313.13,-0.300181804305753
"A",1,0,0,0,0,"Host community HH",1,0,0,-1.26751378630238,0,0,1,1,"Completed primary school",1,0,0,0,0,0,"0","safer",0,0,1,1,1,"asworried",1,0,0,526.71,1.20505203633684
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,0.0836596087603232,0,0,1,4,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,241.39,-0.805779124877435
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,2.78600639888573,0,0,1,8,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"asworried",1,0,0,344.14,-0.0816346491492454
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.0852370656225145,0,0,1,6,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"lessworried",0,1,0,316.64,-0.27544460615679
